order_id,device_id,client,toner_model,toner_color,order_date,quantity,reason,oversupply_flag,shipment_id,ship_date,eta_date,delivered_date,location
O0000800,TAXIFY-1409,Taxify LLP,RICOH-C3000-BK,BK,2025-04-13,1,low_alert,False,S000653,2025-04-14,2025-04-18,2025-04-18,Taxify LLP Site 30
O0000801,TAXIFY-1409,Taxify LLP,RICOH-C3000-BK,BK,2025-04-14,1,low_alert,False,S000660,2025-04-14,2025-04-16,2025-04-16,Taxify LLP Site 30
O0000802,TAXIFY-1410,Taxify LLP,RICOH-501-BK,BK,2025-02-25,1,low_alert,False,S000123,2025-02-25,2025-02-28,2025-02-28,Taxify LLP Site 31
O0000803,TAXIFY-1410,Taxify LLP,RICOH-501-BK,BK,2025-02-26,1,low_alert,False,S000129,2025-02-28,2025-03-03,2025-03-03,Taxify LLP Site 31
O0000804,TAXIFY-1410,Taxify LLP,RICOH-501-BK,BK,2025-06-27,1,low_alert,False,S000860,2025-06-29,2025-07-02,2025-07-02,Taxify LLP Site 31
O0000805,TAXIFY-1411,Taxify LLP,RICOH-C3000-BK,BK,2025-01-25,1,low_alert,False,S000065,2025-01-27,2025-01-29,2025-01-29,Taxify LLP Site 32
O0000806,TAXIFY-1411,Taxify LLP,RICOH-C3000-BK,BK,2025-01-26,1,low_alert,False,S000067,2025-01-26,2025-01-28,2025-01-28,Taxify LLP Site 32
O0000807,TAXIFY-1411,Taxify LLP,RICOH-C3000-BK,BK,2025-03-31,1,low_alert,False,S000615,2025-04-01,2025-04-04,2025-04-04,Taxify LLP Site 32
O0000808,TAXIFY-1411,Taxify LLP,RICOH-C3000-BK,BK,2025-08-08,1,low_alert,False,S000967,2025-08-10,2025-08-12,2025-08-12,Taxify LLP Site 32
O0000809,TAXIFY-1412,Taxify LLP,RICOH-C3000-BK,BK,2025-05-25,1,low_alert,False,S000764,2025-05-27,2025-05-30,2025-05-30,Taxify LLP Site 33
O0000810,TAXIFY-1414,Taxify LLP,CANON-4551-BK,BK,2025-04-16,1,low_alert,False,S000667,2025-04-18,2025-04-20,2025-04-20,Taxify LLP Site 35
O0000811,TAXIFY-1415,Taxify LLP,RICOH-501-BK,BK,2025-03-03,1,low_alert,False,S000141,2025-03-03,2025-03-05,2025-03-06,Taxify LLP Site 36
O0000812,TAXIFY-1415,Taxify LLP,RICOH-501-BK,BK,2025-07-24,1,low_alert,False,S000931,2025-07-24,2025-07-27,2025-07-27,Taxify LLP Site 36
O0000813,TAXIFY-1416,Taxify LLP,RICOH-C3000-BK,BK,2025-04-12,1,low_alert,False,S000647,2025-04-13,2025-04-16,2025-04-16,Taxify LLP Site 37
O0000814,TAXIFY-1416,Taxify LLP,RICOH-C3000-BK,BK,2025-04-13,1,low_alert,False,S000654,2025-04-13,2025-04-16,2025-04-16,Taxify LLP Site 37
O0000815,TAXIFY-1417,Taxify LLP,RICOH-C3000-BK,BK,2025-04-27,1,low_alert,False,S000707,2025-04-28,2025-05-02,2025-05-02,Taxify LLP Site 38
O0000816,TAXIFY-1417,Taxify LLP,RICOH-C3000-BK,BK,2025-04-28,1,low_alert,False,S000709,2025-04-28,2025-05-03,2025-05-03,Taxify LLP Site 38
O0000817,TAXIFY-1418,Taxify LLP,CANON-4551-BK,BK,2025-03-14,1,low_alert,False,S000168,2025-03-14,2025-03-16,2025-03-16,Taxify LLP Site 39
O0000818,TAXIFY-1420,Taxify LLP,RICOH-501-BK,BK,2025-06-11,1,low_alert,False,S000812,2025-06-12,2025-06-14,2025-06-14,Taxify LLP Site 41
O0000819,TAXIFY-1422,Taxify LLP,RICOH-C3000-BK,BK,2025-03-10,1,low_alert,False,S000158,2025-03-12,2025-03-14,2025-03-14,Taxify LLP Site 43
O0000820,TAXIFY-1423,Taxify LLP,CANON-4551-BK,BK,2025-07-29,1,low_alert,False,S000941,2025-07-30,2025-08-01,2025-08-01,Taxify LLP Site 44
O0000821,TAXIFY-1425,Taxify LLP,RICOH-501-BK,BK,2025-04-25,1,low_alert,False,S000699,2025-04-25,2025-04-27,2025-04-27,Taxify LLP Site 46
O0000822,TAXIFY-1427,Taxify LLP,CANON-4551-BK,BK,2025-04-10,1,low_alert,False,S000639,2025-04-12,2025-04-14,2025-04-14,Taxify LLP Site 48
O0000823,TAXIFY-1427,Taxify LLP,CANON-4551-BK,BK,2025-04-11,1,low_alert,False,S000642,2025-04-11,2025-04-13,2025-04-13,Taxify LLP Site 48
O0000824,TAXIFY-1428,Taxify LLP,RICOH-C3000-BK,BK,2025-05-06,1,low_alert,False,S000718,2025-05-08,2025-05-11,2025-05-11,Taxify LLP Site 49
O0000825,TAXIFY-1429,Taxify LLP,HP-37A-BK,BK,2025-05-30,1,low_alert,False,S000773,2025-05-31,2025-06-02,2025-06-02,Taxify LLP Site 50
O0000826,TAXIFY-1429,Taxify LLP,HP-37A-BK,BK,2025-05-31,1,low_alert,False,S000777,2025-06-02,2025-06-06,2025-06-06,Taxify LLP Site 50
O0000827,TAXIFY-1430,Taxify LLP,HP-37A-BK,BK,2025-08-08,1,low_alert,False,S000968,2025-08-08,2025-08-10,2025-08-10,Taxify LLP Site 51
O0000828,TAXIFY-1430,Taxify LLP,HP-37A-BK,BK,2025-08-09,1,low_alert,False,S000971,2025-08-10,2025-08-14,2025-08-14,Taxify LLP Site 51
O0000829,TAXIFY-1431,Taxify LLP,HP-37A-BK,BK,2025-03-09,1,low_alert,False,S000155,2025-03-09,2025-03-11,2025-03-12,Taxify LLP Site 52
O0000830,TAXIFY-1432,Taxify LLP,HP-37A-BK,BK,2025-04-24,1,low_alert,False,S000695,2025-04-26,2025-04-29,2025-04-29,Taxify LLP Site 53
O0000831,TAXIFY-1433,Taxify LLP,RICOH-501-BK,BK,2025-03-12,1,low_alert,False,S000163,2025-03-12,2025-03-14,2025-03-14,Taxify LLP Site 54
O0000832,TAXIFY-1434,Taxify LLP,RICOH-C3000-BK,BK,2025-03-03,1,low_alert,False,S000142,2025-03-05,2025-03-07,2025-03-07,Taxify LLP Site 55
O0000833,TAXIFY-1434,Taxify LLP,RICOH-C3000-BK,BK,2025-03-04,1,low_alert,False,S000144,2025-03-05,2025-03-08,2025-03-10,Taxify LLP Site 55
O0000834,TAXIFY-1434,Taxify LLP,RICOH-C3000-BK,BK,2025-07-30,1,low_alert,False,S000946,2025-07-31,2025-08-04,2025-08-04,Taxify LLP Site 55
O0000835,TAXIFY-1435,Taxify LLP,HP-37A-BK,BK,2025-08-26,1,low_alert,False,S001013,2025-08-27,2025-08-30,2025-08-30,Taxify LLP Site 56
O0000836,TAXIFY-1436,Taxify LLP,RICOH-501-BK,BK,2025-03-11,1,low_alert,False,S000161,2025-03-13,2025-03-17,2025-03-17,Taxify LLP Site 57
O0000837,TAXIFY-1437,Taxify LLP,HP-37A-BK,BK,2025-03-27,1,low_alert,False,S000601,2025-03-27,2025-03-31,2025-04-01,Taxify LLP Site 58
O0000838,TAXIFY-1438,Taxify LLP,RICOH-501-BK,BK,2025-03-20,1,low_alert,False,S000584,2025-03-20,2025-03-24,2025-03-24,Taxify LLP Site 59
O0000839,TAXIFY-1439,Taxify LLP,RICOH-C3000-BK,BK,2025-04-11,1,low_alert,False,S000643,2025-04-11,2025-04-14,2025-04-14,Taxify LLP Site 60
O0000840,TAXIFY-1440,Taxify LLP,HP-37A-BK,BK,2025-06-05,1,low_alert,False,S000790,2025-06-07,2025-06-09,2025-06-09,Taxify LLP Site 61
O0000841,TAXIFY-1440,Taxify LLP,HP-37A-BK,BK,2025-06-06,1,low_alert,False,S000799,2025-06-07,2025-06-10,2025-06-10,Taxify LLP Site 61
O0000842,TAXIFY-1441,Taxify LLP,CANON-4551-BK,BK,2025-03-03,1,low_alert,False,S000143,2025-03-04,2025-03-06,2025-03-06,Taxify LLP Site 62
O0000843,TAXIFY-1441,Taxify LLP,CANON-4551-BK,BK,2025-07-28,1,low_alert,False,S000938,2025-07-30,2025-08-01,2025-08-01,Taxify LLP Site 62
O0000844,TAXIFY-1441,Taxify LLP,CANON-4551-BK,BK,2025-07-29,1,low_alert,False,S000942,2025-07-31,2025-08-02,2025-08-02,Taxify LLP Site 62
O0000845,TAXIFY-1442,Taxify LLP,RICOH-C3000-BK,BK,2024-12-08,1,low_alert,False,S000004,2024-12-09,2024-12-13,2024-12-13,Taxify LLP Site 63
O0000846,TAXIFY-1442,Taxify LLP,RICOH-C3000-BK,BK,2025-02-24,1,low_alert,False,S000120,2025-02-24,2025-02-26,2025-02-26,Taxify LLP Site 63
O0000847,TAXIFY-1442,Taxify LLP,RICOH-C3000-BK,BK,2025-04-02,1,low_alert,False,S000620,2025-04-03,2025-04-06,2025-04-06,Taxify LLP Site 63
O0000848,TAXIFY-1442,Taxify LLP,RICOH-C3000-BK,BK,2025-06-16,1,low_alert,False,S000823,2025-06-17,2025-06-20,2025-06-20,Taxify LLP Site 63
O0000849,TAXIFY-1443,Taxify LLP,CANON-4551-BK,BK,2025-08-18,1,low_alert,False,S000991,2025-08-20,2025-08-22,2025-08-22,Taxify LLP Site 64
O0000850,TAXIFY-1444,Taxify LLP,HP-37A-BK,BK,2025-03-21,1,low_alert,False,S000586,2025-03-22,2025-03-24,2025-03-24,Taxify LLP Site 65
O0000851,TAXIFY-1445,Taxify LLP,RICOH-501-BK,BK,2025-04-24,1,low_alert,False,S000696,2025-04-25,2025-04-28,2025-04-28,Taxify LLP Site 66
O0000852,TAXIFY-1446,Taxify LLP,RICOH-501-BK,BK,2025-03-04,1,low_alert,False,S000145,2025-03-05,2025-03-08,2025-03-08,Taxify LLP Site 67
O0000853,TAXIFY-1446,Taxify LLP,RICOH-501-BK,BK,2025-08-05,1,low_alert,False,S000963,2025-08-06,2025-08-09,2025-08-09,Taxify LLP Site 67
O0000854,TAXIFY-1446,Taxify LLP,RICOH-501-BK,BK,2025-08-06,1,low_alert,False,S000964,2025-08-08,2025-08-10,2025-08-10,Taxify LLP Site 67
O0000855,TAXIFY-1447,Taxify LLP,RICOH-C3000-BK,BK,2025-03-04,1,low_alert,False,S000146,2025-03-05,2025-03-08,2025-03-08,Taxify LLP Site 68
O0000856,TAXIFY-1447,Taxify LLP,RICOH-C3000-BK,BK,2025-08-01,1,low_alert,False,S000958,2025-08-03,2025-08-07,2025-08-07,Taxify LLP Site 68
O0000857,TAXIFY-1448,Taxify LLP,RICOH-C3000-BK,BK,2025-02-07,1,low_alert,False,S000082,2025-02-08,2025-02-10,2025-02-10,Taxify LLP Site 69
O0000858,TAXIFY-1448,Taxify LLP,RICOH-C3000-BK,BK,2025-04-19,1,low_alert,False,S000674,2025-04-20,2025-04-22,2025-04-22,Taxify LLP Site 69
O0000859,TAXIFY-1450,Taxify LLP,RICOH-C3000-BK,BK,2025-04-26,1,low_alert,False,S000702,2025-04-27,2025-04-30,2025-04-30,Taxify LLP Site 71
O0000860,TAXIFY-1451,Taxify LLP,RICOH-501-BK,BK,2025-08-12,1,low_alert,False,S000979,2025-08-12,2025-08-14,2025-08-14,Taxify LLP Site 72
O0000861,TAXIFY-1452,Taxify LLP,CANON-4551-BK,BK,2025-04-15,1,low_alert,False,S000663,2025-04-15,2025-04-17,2025-04-18,Taxify LLP Site 73
O0000862,TAXIFY-1453,Taxify LLP,RICOH-C3000-BK,BK,2025-05-15,1,low_alert,False,S000734,2025-05-16,2025-05-20,2025-05-20,Taxify LLP Site 74
O0000863,TAXIFY-1454,Taxify LLP,CANON-4551-BK,BK,2025-07-02,1,low_alert,False,S000873,2025-07-03,2025-07-06,2025-07-06,Taxify LLP Site 75
O0000864,TAXIFY-1455,Taxify LLP,RICOH-C3000-BK,BK,2025-02-21,1,low_alert,False,S000113,2025-02-23,2025-02-25,2025-02-25,Taxify LLP Site 76
O0000865,TAXIFY-1455,Taxify LLP,RICOH-C3000-BK,BK,2025-06-07,1,low_alert,False,S000803,2025-06-07,2025-06-09,2025-06-11,Taxify LLP Site 76
O0000866,TAXIFY-1456,Taxify LLP,HP-37A-BK,BK,2025-01-31,1,low_alert,False,S000072,2025-02-01,2025-02-04,2025-02-04,Taxify LLP Site 77
O0000867,TAXIFY-1456,Taxify LLP,HP-37A-BK,BK,2025-04-08,1,low_alert,False,S000630,2025-04-10,2025-04-12,2025-04-12,Taxify LLP Site 77
O0000868,TAXIFY-1458,Taxify LLP,RICOH-501-BK,BK,2025-04-22,1,low_alert,False,S000687,2025-04-22,2025-04-25,2025-04-25,Taxify LLP Site 79
O0000869,TAXIFY-1459,Taxify LLP,RICOH-C3000-BK,BK,2025-03-08,1,low_alert,False,S000151,2025-03-08,2025-03-12,2025-03-12,Taxify LLP Site 80
O0000870,TAXIFY-1459,Taxify LLP,RICOH-C3000-BK,BK,2025-03-09,1,low_alert,False,S000156,2025-03-11,2025-03-13,2025-03-13,Taxify LLP Site 80
O0000871,KROGER-1046,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000390,2025-03-18,2025-03-21,2025-03-21,Kroger Site 47
O0000872,KROGER-1144,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000502,2025-03-20,2025-03-23,2025-03-23,Kroger Site 65
O0000873,KROGER-1135,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000437,2025-03-20,2025-03-24,2025-03-24,Kroger Site 56
O0000874,KROGER-1268,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000290,2025-03-18,2025-03-20,2025-03-20,Kroger Site 29
O0000875,KROGER-1171,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000195,2025-03-19,2025-03-23,2025-03-23,Kroger Site 12
O0000876,KROGER-1246,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000522,2025-03-18,2025-03-20,2025-03-20,Kroger Site 7
O0000877,KROGER-1236,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000548,2025-03-20,2025-03-22,2025-03-22,Kroger Site 77
O0000878,KROGER-1221,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000486,2025-03-19,2025-03-22,2025-03-22,Kroger Site 62
O0000879,KROGER-1165,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000468,2025-03-20,2025-03-23,2025-03-23,Kroger Site 6
O0000880,KROGER-1280,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000373,2025-03-20,2025-03-23,2025-03-23,Kroger Site 41
O0000881,KROGER-1246,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000522,2025-03-18,2025-03-20,2025-03-20,Kroger Site 7
O0000882,KROGER-1272,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000318,2025-03-18,2025-03-21,2025-03-21,Kroger Site 33
O0000883,KROGER-1028,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000291,2025-03-19,2025-03-22,2025-03-22,Kroger Site 29
O0000884,KROGER-1258,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000227,2025-03-20,2025-03-23,2025-03-23,Kroger Site 19
O0000885,KROGER-1170,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000185,2025-03-20,2025-03-24,2025-03-25,Kroger Site 11
O0000886,KROGER-1261,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000247,2025-03-20,2025-03-23,2025-03-23,Kroger Site 22
O0000887,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000536,2025-03-20,2025-03-22,2025-03-22,Kroger Site 73
O0000888,KROGER-1246,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000522,2025-03-18,2025-03-20,2025-03-20,Kroger Site 7
O0000889,KROGER-1124,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000386,2025-03-18,2025-03-21,2025-03-21,Kroger Site 45
O0000890,KROGER-1298,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000456,2025-03-18,2025-03-21,2025-03-21,Kroger Site 59
O0000891,KROGER-1036,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000347,2025-03-18,2025-03-20,2025-03-20,Kroger Site 37
O0000892,KROGER-1210,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000419,2025-03-18,2025-03-20,2025-03-20,Kroger Site 51
O0000893,KROGER-1237,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000552,2025-03-20,2025-03-22,2025-03-22,Kroger Site 78
O0000894,KROGER-1258,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000227,2025-03-20,2025-03-23,2025-03-23,Kroger Site 19
O0000895,KROGER-1032,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000319,2025-03-20,2025-03-22,2025-03-22,Kroger Site 33
O0000896,KROGER-1033,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000329,2025-03-20,2025-03-22,2025-03-22,Kroger Site 34
O0000897,KROGER-1112,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000319,2025-03-20,2025-03-22,2025-03-22,Kroger Site 33
O0000898,KROGER-1165,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000468,2025-03-20,2025-03-23,2025-03-23,Kroger Site 6
O0000899,KROGER-1226,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000513,2025-03-20,2025-03-22,2025-03-22,Kroger Site 67
O0000900,KROGER-1108,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000291,2025-03-19,2025-03-22,2025-03-22,Kroger Site 29
O0000901,KROGER-1157,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000552,2025-03-20,2025-03-22,2025-03-22,Kroger Site 78
O0000902,KROGER-1263,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000259,2025-03-20,2025-03-22,2025-03-22,Kroger Site 24
O0000903,KROGER-1203,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000381,2025-03-20,2025-03-25,2025-03-26,Kroger Site 44
O0000904,KROGER-1257,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000222,2025-03-20,2025-03-22,2025-03-24,Kroger Site 18
O0000905,KROGER-1204,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000386,2025-03-18,2025-03-21,2025-03-21,Kroger Site 45
O0000906,KROGER-1100,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000241,2025-03-19,2025-03-22,2025-03-22,Kroger Site 21
O0000907,KROGER-1221,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000486,2025-03-19,2025-03-22,2025-03-22,Kroger Site 62
O0000908,KROGER-1107,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000284,2025-03-20,2025-03-22,2025-03-22,Kroger Site 28
O0000909,KROGER-1055,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000438,2025-03-20,2025-03-23,2025-03-23,Kroger Site 56
O0000910,KROGER-1226,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000513,2025-03-20,2025-03-22,2025-03-22,Kroger Site 67
O0000911,KROGER-1185,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000275,2025-03-20,2025-03-23,2025-03-23,Kroger Site 26
O0000912,KROGER-1216,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000445,2025-03-18,2025-03-21,2025-03-21,Kroger Site 57
O0000913,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000367,2025-03-20,2025-03-22,2025-03-22,Kroger Site 40
O0000914,KROGER-1048,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000399,2025-03-18,2025-03-20,2025-03-20,Kroger Site 49
O0000915,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000342,2025-03-19,2025-03-21,2025-03-21,Kroger Site 36
O0000916,KROGER-1107,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000284,2025-03-20,2025-03-22,2025-03-22,Kroger Site 28
O0000917,KROGER-1226,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000513,2025-03-20,2025-03-22,2025-03-22,Kroger Site 67
O0000918,KROGER-1138,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000457,2025-03-19,2025-03-22,2025-03-22,Kroger Site 59
O0000919,KROGER-1058,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000457,2025-03-19,2025-03-22,2025-03-22,Kroger Site 59
O0000920,KROGER-1141,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000486,2025-03-19,2025-03-22,2025-03-22,Kroger Site 62
O0000921,KROGER-1174,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000209,2025-03-18,2025-03-21,2025-03-21,Kroger Site 15
O0000922,KROGER-1297,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000452,2025-03-18,2025-03-21,2025-03-21,Kroger Site 58
O0000923,KROGER-1263,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000259,2025-03-20,2025-03-22,2025-03-22,Kroger Site 24
O0000924,KROGER-1088,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000569,2025-03-18,2025-03-20,2025-03-20,Kroger Site 9
O0000925,KROGER-1210,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000419,2025-03-18,2025-03-20,2025-03-20,Kroger Site 51
O0000926,KROGER-1010,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000185,2025-03-20,2025-03-24,2025-03-25,Kroger Site 11
O0000927,KROGER-1218,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000457,2025-03-19,2025-03-22,2025-03-22,Kroger Site 59
O0000928,KROGER-1087,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000561,2025-03-18,2025-03-20,2025-03-20,Kroger Site 8
O0000929,KROGER-1085,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000469,2025-03-20,2025-03-25,2025-03-25,Kroger Site 6
O0000930,KROGER-1025,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000275,2025-03-20,2025-03-23,2025-03-23,Kroger Site 26
O0000931,KROGER-1123,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000381,2025-03-20,2025-03-25,2025-03-26,Kroger Site 44
O0000932,KROGER-1058,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000458,2025-03-20,2025-03-23,2025-03-23,Kroger Site 59
O0000933,KROGER-1226,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000513,2025-03-20,2025-03-22,2025-03-22,Kroger Site 67
O0000934,KROGER-1293,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000427,2025-03-19,2025-03-21,2025-03-21,Kroger Site 54
O0000935,KROGER-1265,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000275,2025-03-20,2025-03-23,2025-03-23,Kroger Site 26
O0000936,KROGER-1272,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000319,2025-03-20,2025-03-22,2025-03-22,Kroger Site 33
O0000937,KROGER-1226,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000513,2025-03-20,2025-03-22,2025-03-22,Kroger Site 67
O0000938,KROGER-1238,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000557,2025-03-19,2025-03-21,2025-03-22,Kroger Site 79
O0000939,KROGER-1208,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000399,2025-03-18,2025-03-20,2025-03-20,Kroger Site 49
O0000940,KROGER-1272,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000319,2025-03-20,2025-03-22,2025-03-22,Kroger Site 33
O0000941,KROGER-1141,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000487,2025-03-18,2025-03-20,2025-03-20,Kroger Site 62
O0000942,KROGER-1208,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000399,2025-03-18,2025-03-20,2025-03-20,Kroger Site 49
O0000943,KROGER-1235,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000544,2025-03-19,2025-03-23,2025-03-23,Kroger Site 76
O0000944,KROGER-1141,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000487,2025-03-18,2025-03-20,2025-03-20,Kroger Site 62
O0000945,KROGER-1221,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000487,2025-03-18,2025-03-20,2025-03-20,Kroger Site 62
O0000946,KROGER-1164,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000407,2025-03-19,2025-03-21,2025-03-21,Kroger Site 5
O0000947,KROGER-1010,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000185,2025-03-20,2025-03-24,2025-03-25,Kroger Site 11
O0000948,KROGER-1100,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000241,2025-03-19,2025-03-22,2025-03-22,Kroger Site 21
O0000949,KROGER-1037,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000353,2025-03-18,2025-03-21,2025-03-21,Kroger Site 38
O0000950,KROGER-1130,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000419,2025-03-18,2025-03-20,2025-03-20,Kroger Site 51
O0000951,KROGER-1252,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000200,2025-03-20,2025-03-22,2025-03-22,Kroger Site 13
O0000952,KROGER-1141,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000487,2025-03-18,2025-03-20,2025-03-20,Kroger Site 62
O0000953,KROGER-1230,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000529,2025-03-19,2025-03-23,2025-03-23,Kroger Site 71
O0000954,KROGER-1015,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000213,2025-03-19,2025-03-23,2025-03-23,Kroger Site 16
O0000955,KROGER-1171,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000195,2025-03-19,2025-03-23,2025-03-23,Kroger Site 12
O0000956,KROGER-1029,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000303,2025-03-20,2025-03-24,2025-03-24,Kroger Site 30
O0000957,KROGER-1293,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000427,2025-03-19,2025-03-21,2025-03-21,Kroger Site 54
O0000958,KROGER-1074,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000543,2025-03-20,2025-03-24,2025-03-24,Kroger Site 75
O0000959,KROGER-1240,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000174,2025-03-19,2025-03-21,2025-03-21,Kroger Site 1
O0000960,KROGER-1015,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000214,2025-03-18,2025-03-22,2025-03-22,Kroger Site 16
