order_id,device_id,client,order_date,toner_color,reason,oversupply_flag,ship_date,eta_date,delivered_date
O0001688,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001689,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001690,KROGER-1074,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001691,KROGER-1267,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001692,KROGER-1213,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001693,KROGER-1268,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001694,KROGER-1156,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001695,KROGER-1271,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001696,KROGER-1163,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001697,KROGER-1239,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001698,KROGER-1118,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001699,KROGER-1107,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001700,KROGER-1264,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001701,KROGER-1246,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001702,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001703,KROGER-1087,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001704,KROGER-1032,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001705,KROGER-1031,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001706,KROGER-1148,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001707,KROGER-1020,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001708,KROGER-1165,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001709,KROGER-1130,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001710,KROGER-1090,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001711,KROGER-1019,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001712,KROGER-1144,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001713,KROGER-1025,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001714,KROGER-1081,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001715,KROGER-1022,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001716,KROGER-1185,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001717,KROGER-1058,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001718,KROGER-1279,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001719,KROGER-1157,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001720,KROGER-1010,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001721,KROGER-1267,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001722,KROGER-1287,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001723,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001724,KROGER-1235,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001725,KROGER-1113,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001726,KROGER-1273,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001727,KROGER-1049,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001728,KROGER-1056,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001729,KROGER-1144,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001730,KROGER-1038,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001731,KROGER-1206,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001732,KROGER-1063,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001733,KROGER-1165,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001734,KROGER-1262,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001735,KROGER-1008,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001736,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001737,KROGER-1070,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001738,KROGER-1225,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001739,KROGER-1225,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001740,KROGER-1091,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001741,KROGER-1253,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001742,KROGER-1274,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001743,KROGER-1213,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001744,KROGER-1259,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001745,KROGER-1246,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001746,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001747,KROGER-1118,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001748,KROGER-1170,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001749,KROGER-1188,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001750,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001751,KROGER-1287,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001752,KROGER-1020,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001753,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-23
O0001754,KROGER-1032,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001755,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001756,KROGER-1017,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001757,KROGER-1119,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001758,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001759,KROGER-1218,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001760,KROGER-1020,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001761,KROGER-1100,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001762,KROGER-1032,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001763,KROGER-1009,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-25
O0001764,KROGER-1124,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001765,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001766,KROGER-1033,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-27
O0001767,KROGER-1274,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001768,KROGER-1237,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001769,KROGER-1118,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001770,KROGER-1259,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-24
O0001771,KROGER-1037,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001772,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001773,KROGER-1170,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001774,KROGER-1106,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001775,KROGER-1091,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001776,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001777,KROGER-1279,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001778,KROGER-1008,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001779,KROGER-1244,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001780,KROGER-1087,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001781,KROGER-1033,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-27
O0001782,KROGER-1283,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001783,KROGER-1229,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001784,KROGER-1032,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001785,KROGER-1109,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001786,KROGER-1276,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001787,KROGER-1291,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001788,KROGER-1221,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001789,KROGER-1253,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001790,KROGER-1227,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001791,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001792,KROGER-1279,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001793,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001794,KROGER-1214,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001795,KROGER-1179,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001796,KROGER-1272,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001797,KROGER-1113,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-27
O0001798,KROGER-1013,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001799,KROGER-1064,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001800,KROGER-1029,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001801,KROGER-1259,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001802,KROGER-1273,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-25,2025-03-27
O0001803,KROGER-1246,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001804,KROGER-1188,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001805,KROGER-1035,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-23
O0001806,KROGER-1248,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001807,KROGER-1280,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001808,KROGER-1118,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001809,KROGER-1163,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001810,KROGER-1119,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001811,KROGER-1055,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001812,KROGER-1236,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001813,KROGER-1047,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001814,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001815,KROGER-1133,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001816,KROGER-1298,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001817,KROGER-1243,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001818,KROGER-1274,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001819,KROGER-1019,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001820,KROGER-1010,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001821,KROGER-1262,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001822,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001823,KROGER-1038,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001824,KROGER-1112,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001825,KROGER-1259,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001826,KROGER-1014,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001827,KROGER-1003,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001828,KROGER-1201,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-23,2025-03-23
O0001829,KROGER-1110,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001830,KROGER-1279,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001831,KROGER-1272,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001832,KROGER-1136,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001833,KROGER-1258,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001834,KROGER-1113,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-25,2025-03-27
O0001835,KROGER-1018,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001836,KROGER-1063,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-22
O0001837,KROGER-1005,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001838,KROGER-1279,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001839,KROGER-1229,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001840,KROGER-1221,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001841,KROGER-1017,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001842,KROGER-1049,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001843,KROGER-1075,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001844,KROGER-1227,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001845,KROGER-1235,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001846,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001847,KROGER-1084,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001848,KROGER-1271,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001849,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001850,KROGER-1206,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001851,KROGER-1090,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001852,KROGER-1184,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001853,KROGER-1185,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001854,KROGER-1070,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001855,KROGER-1230,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001856,KROGER-1119,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001857,KROGER-1244,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001858,KROGER-1022,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
O0001859,KROGER-1107,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001860,KROGER-1015,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001861,KROGER-1262,Kroger,2025-03-18,C,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001862,KROGER-1118,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001863,KROGER-1023,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001864,KROGER-1265,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001865,KROGER-1085,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001866,KROGER-1277,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001867,KROGER-1144,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001868,KROGER-1289,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001869,KROGER-1074,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001870,KROGER-1268,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001871,KROGER-1216,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001872,KROGER-1262,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001873,KROGER-1136,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001874,KROGER-1096,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001875,KROGER-1007,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001876,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001877,KROGER-1208,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001878,KROGER-1049,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001879,KROGER-1087,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001880,KROGER-1239,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001881,KROGER-1232,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001882,KROGER-1056,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001883,KROGER-1235,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001884,KROGER-1145,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001885,KROGER-1202,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001886,KROGER-1130,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001887,KROGER-1157,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001888,KROGER-1239,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001889,KROGER-1025,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001890,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-23
O0001891,KROGER-1149,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001892,KROGER-1218,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001893,KROGER-1133,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001894,KROGER-1264,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001895,KROGER-1258,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001896,KROGER-1218,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001897,KROGER-1135,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-22,2025-03-22
O0001898,KROGER-1090,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001899,KROGER-1253,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001900,KROGER-1058,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001901,KROGER-1263,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001902,KROGER-1113,Kroger,2025-03-18,M,manual_bulk,True,2025-03-20,2025-03-25,2025-03-27
O0001903,KROGER-1228,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001904,KROGER-1229,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001905,KROGER-1261,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001906,KROGER-1163,Kroger,2025-03-18,C,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001907,KROGER-1257,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001908,KROGER-1262,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-23,2025-03-24
O0001909,KROGER-1134,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-22,2025-03-23
O0001910,KROGER-1024,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-23,2025-03-23
O0001911,KROGER-1165,Kroger,2025-03-18,C,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001912,KROGER-1289,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-18,2025-03-21,2025-03-21
O0001913,KROGER-1115,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-23
O0001914,KROGER-1142,Kroger,2025-03-18,M,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001915,KROGER-1135,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001916,KROGER-1165,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-19,2025-03-22,2025-03-22
O0001917,KROGER-1291,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001918,KROGER-1063,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001919,KROGER-1022,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-23,2025-03-24
O0001920,KROGER-1109,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001921,KROGER-1179,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-24,2025-03-24
O0001922,KROGER-1204,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001923,KROGER-1221,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001924,KROGER-1218,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001925,KROGER-1268,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-20,2025-03-22,2025-03-22
O0001926,KROGER-1007,Kroger,2025-03-18,M,manual_bulk,True,2025-03-19,2025-03-21,2025-03-21
O0001927,KROGER-1277,Kroger,2025-03-18,Y,manual_bulk,True,2025-03-18,2025-03-20,2025-03-20
O0001928,KROGER-1196,Kroger,2025-03-18,BK,manual_bulk,True,2025-03-19,2025-03-24,2025-03-25
