device_id,date,pages_printed,cum_pages
KROGER-1053,2025-08-21,467,168564
KROGER-1053,2025-08-22,439,169003
KROGER-1053,2025-08-23,470,169473
KROGER-1053,2025-08-24,479,169952
KROGER-1053,2025-08-25,423,170375
KROGER-1053,2025-08-26,468,170843
KROGER-1053,2025-08-27,458,171301
KROGER-1053,2025-08-28,449,171750
KROGER-1053,2025-08-29,487,172237
KROGER-1053,2025-08-30,473,172710
KROGER-1053,2025-08-31,502,173212
KROGER-1054,2024-09-01,521,521
KROGER-1054,2024-09-02,585,1106
KROGER-1054,2024-09-03,575,1681
KROGER-1054,2024-09-04,643,2324
KROGER-1054,2024-09-05,618,2942
KROGER-1054,2024-09-06,589,3531
KROGER-1054,2024-09-07,551,4082
KROGER-1054,2024-09-08,535,4617
KROGER-1054,2024-09-09,516,5133
KROGER-1054,2024-09-10,570,5703
KROGER-1054,2024-09-11,605,6308
KROGER-1054,2024-09-12,495,6803
KROGER-1054,2024-09-13,511,7314
KROGER-1054,2024-09-14,577,7891
KROGER-1054,2024-09-15,523,8414
KROGER-1054,2024-09-16,529,8943
KROGER-1054,2024-09-17,603,9546
KROGER-1054,2024-09-18,580,10126
KROGER-1054,2024-09-19,584,10710
KROGER-1054,2024-09-20,505,11215
KROGER-1054,2024-09-21,495,11710
KROGER-1054,2024-09-22,556,12266
KROGER-1054,2024-09-23,446,12712
KROGER-1054,2024-09-24,568,13280
KROGER-1054,2024-09-25,581,13861
KROGER-1054,2024-09-26,514,14375
KROGER-1054,2024-09-27,574,14949
KROGER-1054,2024-09-28,602,15551
KROGER-1054,2024-09-29,524,16075
KROGER-1054,2024-09-30,531,16606
KROGER-1054,2024-10-01,528,17134
KROGER-1054,2024-10-02,589,17723
KROGER-1054,2024-10-03,580,18303
KROGER-1054,2024-10-04,573,18876
KROGER-1054,2024-10-05,550,19426
KROGER-1054,2024-10-06,638,20064
KROGER-1054,2024-10-07,556,20620
KROGER-1054,2024-10-08,570,21190
KROGER-1054,2024-10-09,624,21814
KROGER-1054,2024-10-10,577,22391
KROGER-1054,2024-10-11,543,22934
KROGER-1054,2024-10-12,553,23487
KROGER-1054,2024-10-13,496,23983
KROGER-1054,2024-10-14,479,24462
KROGER-1054,2024-10-15,586,25048
KROGER-1054,2024-10-16,461,25509
KROGER-1054,2024-10-17,592,26101
KROGER-1054,2024-10-18,583,26684
KROGER-1054,2024-10-19,536,27220
KROGER-1054,2024-10-20,584,27804
KROGER-1054,2024-10-21,573,28377
KROGER-1054,2024-10-22,552,28929
KROGER-1054,2024-10-23,602,29531
KROGER-1054,2024-10-24,487,30018
KROGER-1054,2024-10-25,570,30588
KROGER-1054,2024-10-26,547,31135
KROGER-1054,2024-10-27,495,31630
KROGER-1054,2024-10-28,497,32127
KROGER-1054,2024-10-29,525,32652
KROGER-1054,2024-10-30,549,33201
KROGER-1054,2024-10-31,509,33710
KROGER-1054,2024-11-01,631,34341
KROGER-1054,2024-11-02,669,35010
KROGER-1054,2024-11-03,642,35652
KROGER-1054,2024-11-04,628,36280
KROGER-1054,2024-11-05,688,36968
KROGER-1054,2024-11-06,745,37713
KROGER-1054,2024-11-07,669,38382
KROGER-1054,2024-11-08,665,39047
KROGER-1054,2024-11-09,686,39733
KROGER-1054,2024-11-10,669,40402
KROGER-1054,2024-11-11,688,41090
KROGER-1054,2024-11-12,710,41800
KROGER-1054,2024-11-13,597,42397
KROGER-1054,2024-11-14,712,43109
KROGER-1054,2024-11-15,743,43852
KROGER-1054,2024-11-16,635,44487
KROGER-1054,2024-11-17,742,45229
KROGER-1054,2024-11-18,744,45973
KROGER-1054,2024-11-19,695,46668
KROGER-1054,2024-11-20,648,47316
KROGER-1054,2024-11-21,699,48015
KROGER-1054,2024-11-22,615,48630
KROGER-1054,2024-11-23,673,49303
KROGER-1054,2024-11-24,650,49953
KROGER-1054,2024-11-25,587,50540
KROGER-1054,2024-11-26,660,51200
KROGER-1054,2024-11-27,674,51874
KROGER-1054,2024-11-28,693,52567
KROGER-1054,2024-11-29,422,52989
KROGER-1054,2024-11-30,701,53690
KROGER-1054,2024-12-01,695,54385
KROGER-1054,2024-12-02,600,54985
KROGER-1054,2024-12-03,634,55619
KROGER-1054,2024-12-04,697,56316
KROGER-1054,2024-12-05,663,56979
KROGER-1054,2024-12-06,657,57636
KROGER-1054,2024-12-07,740,58376
KROGER-1054,2024-12-08,819,59195
KROGER-1054,2024-12-09,645,59840
KROGER-1054,2024-12-10,671,60511
KROGER-1054,2024-12-11,611,61122
KROGER-1054,2024-12-12,771,61893
KROGER-1054,2024-12-13,629,62522
KROGER-1054,2024-12-14,591,63113
KROGER-1054,2024-12-15,725,63838
KROGER-1054,2024-12-16,573,64411
KROGER-1054,2024-12-17,726,65137
KROGER-1054,2024-12-18,689,65826
KROGER-1054,2024-12-19,604,66430
KROGER-1054,2024-12-20,693,67123
KROGER-1054,2024-12-21,672,67795
KROGER-1054,2024-12-22,714,68509
KROGER-1054,2024-12-23,590,69099
KROGER-1054,2024-12-24,587,69686
KROGER-1054,2024-12-25,674,70360
KROGER-1054,2024-12-26,757,71117
KROGER-1054,2024-12-27,624,71741
KROGER-1054,2024-12-28,651,72392
KROGER-1054,2024-12-29,672,73064
KROGER-1054,2024-12-30,588,73652
KROGER-1054,2024-12-31,687,74339
KROGER-1054,2025-01-01,588,74927
KROGER-1054,2025-01-02,569,75496
KROGER-1054,2025-01-03,541,76037
KROGER-1054,2025-01-04,528,76565
KROGER-1054,2025-01-05,671,77236
KROGER-1054,2025-01-06,510,77746
KROGER-1054,2025-01-07,509,78255
KROGER-1054,2025-01-08,469,78724
KROGER-1054,2025-01-09,486,79210
KROGER-1054,2025-01-10,563,79773
KROGER-1054,2025-01-11,556,80329
KROGER-1054,2025-01-12,536,80865
KROGER-1054,2025-01-13,513,81378
KROGER-1054,2025-01-14,526,81904
KROGER-1054,2025-01-15,519,82423
KROGER-1054,2025-01-16,610,83033
KROGER-1054,2025-01-17,532,83565
KROGER-1054,2025-01-18,582,84147
KROGER-1054,2025-01-19,578,84725
KROGER-1054,2025-01-20,552,85277
KROGER-1054,2025-01-21,532,85809
KROGER-1054,2025-01-22,527,86336
KROGER-1054,2025-01-23,576,86912
KROGER-1054,2025-01-24,558,87470
KROGER-1054,2025-01-25,541,88011
KROGER-1054,2025-01-26,444,88455
KROGER-1054,2025-01-27,521,88976
KROGER-1054,2025-01-28,488,89464
KROGER-1054,2025-01-29,508,89972
KROGER-1054,2025-01-30,490,90462
KROGER-1054,2025-01-31,599,91061
KROGER-1054,2025-02-01,629,91690
KROGER-1054,2025-02-02,610,92300
KROGER-1054,2025-02-03,533,92833
KROGER-1054,2025-02-04,519,93352
KROGER-1054,2025-02-05,482,93834
KROGER-1054,2025-02-06,588,94422
KROGER-1054,2025-02-07,586,95008
KROGER-1054,2025-02-08,598,95606
KROGER-1054,2025-02-09,524,96130
KROGER-1054,2025-02-10,533,96663
KROGER-1054,2025-02-11,543,97206
KROGER-1054,2025-02-12,471,97677
KROGER-1054,2025-02-13,611,98288
KROGER-1054,2025-02-14,489,98777
KROGER-1054,2025-02-15,540,99317
KROGER-1054,2025-02-16,494,99811
KROGER-1054,2025-02-17,539,100350
KROGER-1054,2025-02-18,537,100887
KROGER-1054,2025-02-19,591,101478
KROGER-1054,2025-02-20,506,101984
KROGER-1054,2025-02-21,500,102484
KROGER-1054,2025-02-22,579,103063
KROGER-1054,2025-02-23,480,103543
KROGER-1054,2025-02-24,606,104149
KROGER-1054,2025-02-25,490,104639
KROGER-1054,2025-02-26,628,105267
KROGER-1054,2025-02-27,513,105780
KROGER-1054,2025-02-28,485,106265
KROGER-1054,2025-03-01,602,106867
KROGER-1054,2025-03-02,600,107467
KROGER-1054,2025-03-03,572,108039
KROGER-1054,2025-03-04,552,108591
KROGER-1054,2025-03-05,646,109237
KROGER-1054,2025-03-06,489,109726
KROGER-1054,2025-03-07,608,110334
KROGER-1054,2025-03-08,501,110835
KROGER-1054,2025-03-09,652,111487
KROGER-1054,2025-03-10,564,112051
KROGER-1054,2025-03-11,616,112667
KROGER-1054,2025-03-12,587,113254
KROGER-1054,2025-03-13,453,113707
KROGER-1054,2025-03-14,533,114240
KROGER-1054,2025-03-15,518,114758
KROGER-1054,2025-03-16,644,115402
KROGER-1054,2025-03-17,583,115985
KROGER-1054,2025-03-18,555,116540
KROGER-1054,2025-03-19,530,117070
KROGER-1054,2025-03-20,567,117637
KROGER-1054,2025-03-21,506,118143
KROGER-1054,2025-03-22,588,118731
KROGER-1054,2025-03-23,570,119301
KROGER-1054,2025-03-24,512,119813
KROGER-1054,2025-03-25,579,120392
KROGER-1054,2025-03-26,631,121023
KROGER-1054,2025-03-27,485,121508
KROGER-1054,2025-03-28,590,122098
KROGER-1054,2025-03-29,538,122636
KROGER-1054,2025-03-30,602,123238
KROGER-1054,2025-03-31,521,123759
KROGER-1054,2025-04-01,535,124294
KROGER-1054,2025-04-02,539,124833
KROGER-1054,2025-04-03,608,125441
KROGER-1054,2025-04-04,544,125985
KROGER-1054,2025-04-05,560,126545
KROGER-1054,2025-04-06,572,127117
KROGER-1054,2025-04-07,631,127748
KROGER-1054,2025-04-08,573,128321
KROGER-1054,2025-04-09,521,128842
KROGER-1054,2025-04-10,614,129456
KROGER-1054,2025-04-11,556,130012
KROGER-1054,2025-04-12,536,130548
KROGER-1054,2025-04-13,594,131142
KROGER-1054,2025-04-14,541,131683
KROGER-1054,2025-04-15,400,132083
KROGER-1054,2025-04-16,563,132646
KROGER-1054,2025-04-17,501,133147
KROGER-1054,2025-04-18,492,133639
KROGER-1054,2025-04-19,486,134125
KROGER-1054,2025-04-20,581,134706
KROGER-1054,2025-04-21,542,135248
KROGER-1054,2025-04-22,590,135838
KROGER-1054,2025-04-23,513,136351
KROGER-1054,2025-04-24,527,136878
KROGER-1054,2025-04-25,635,137513
KROGER-1054,2025-04-26,484,137997
KROGER-1054,2025-04-27,632,138629
KROGER-1054,2025-04-28,514,139143
KROGER-1054,2025-04-29,685,139828
KROGER-1054,2025-04-30,580,140408
KROGER-1054,2025-05-01,520,140928
KROGER-1054,2025-05-02,487,141415
KROGER-1054,2025-05-03,594,142009
KROGER-1054,2025-05-04,487,142496
KROGER-1054,2025-05-05,578,143074
KROGER-1054,2025-05-06,487,143561
KROGER-1054,2025-05-07,505,144066
KROGER-1054,2025-05-08,425,144491
KROGER-1054,2025-05-09,554,145045
KROGER-1054,2025-05-10,588,145633
KROGER-1054,2025-05-11,577,146210
KROGER-1054,2025-05-12,472,146682
KROGER-1054,2025-05-13,611,147293
KROGER-1054,2025-05-14,541,147834
KROGER-1054,2025-05-15,525,148359
KROGER-1054,2025-05-16,583,148942
KROGER-1054,2025-05-17,555,149497
KROGER-1054,2025-05-18,596,150093
KROGER-1054,2025-05-19,514,150607
KROGER-1054,2025-05-20,584,151191
KROGER-1054,2025-05-21,583,151774
KROGER-1054,2025-05-22,528,152302
KROGER-1054,2025-05-23,555,152857
KROGER-1054,2025-05-24,574,153431
KROGER-1054,2025-05-25,570,154001
KROGER-1054,2025-05-26,496,154497
KROGER-1054,2025-05-27,502,154999
KROGER-1054,2025-05-28,531,155530
KROGER-1054,2025-05-29,551,156081
KROGER-1054,2025-05-30,509,156590
KROGER-1054,2025-05-31,576,157166
KROGER-1054,2025-06-01,470,157636
KROGER-1054,2025-06-02,548,158184
KROGER-1054,2025-06-03,551,158735
KROGER-1054,2025-06-04,584,159319
KROGER-1054,2025-06-05,610,159929
KROGER-1054,2025-06-06,578,160507
KROGER-1054,2025-06-07,658,161165
KROGER-1054,2025-06-08,549,161714
KROGER-1054,2025-06-09,631,162345
KROGER-1054,2025-06-10,516,162861
KROGER-1054,2025-06-11,543,163404
KROGER-1054,2025-06-12,564,163968
KROGER-1054,2025-06-13,570,164538
KROGER-1054,2025-06-14,607,165145
KROGER-1054,2025-06-15,612,165757
KROGER-1054,2025-06-16,578,166335
KROGER-1054,2025-06-17,529,166864
KROGER-1054,2025-06-18,524,167388
KROGER-1054,2025-06-19,550,167938
KROGER-1054,2025-06-20,524,168462
KROGER-1054,2025-06-21,545,169007
KROGER-1054,2025-06-22,556,169563
KROGER-1054,2025-06-23,640,170203
KROGER-1054,2025-06-24,616,170819
KROGER-1054,2025-06-25,538,171357
KROGER-1054,2025-06-26,457,171814
KROGER-1054,2025-06-27,522,172336
KROGER-1054,2025-06-28,616,172952
KROGER-1054,2025-06-29,503,173455
KROGER-1054,2025-06-30,575,174030
KROGER-1054,2025-07-01,572,174602
KROGER-1054,2025-07-02,549,175151
KROGER-1054,2025-07-03,546,175697
KROGER-1054,2025-07-04,508,176205
KROGER-1054,2025-07-05,608,176813
KROGER-1054,2025-07-06,590,177403
KROGER-1054,2025-07-07,527,177930
KROGER-1054,2025-07-08,514,178444
KROGER-1054,2025-07-09,496,178940
KROGER-1054,2025-07-10,564,179504
KROGER-1054,2025-07-11,539,180043
KROGER-1054,2025-07-12,567,180610
KROGER-1054,2025-07-13,504,181114
KROGER-1054,2025-07-14,500,181614
KROGER-1054,2025-07-15,495,182109
KROGER-1054,2025-07-16,582,182691
KROGER-1054,2025-07-17,556,183247
KROGER-1054,2025-07-18,536,183783
KROGER-1054,2025-07-19,626,184409
KROGER-1054,2025-07-20,620,185029
KROGER-1054,2025-07-21,597,185626
KROGER-1054,2025-07-22,537,186163
KROGER-1054,2025-07-23,486,186649
KROGER-1054,2025-07-24,623,187272
KROGER-1054,2025-07-25,571,187843
KROGER-1054,2025-07-26,601,188444
KROGER-1054,2025-07-27,607,189051
KROGER-1054,2025-07-28,669,189720
KROGER-1054,2025-07-29,544,190264
KROGER-1054,2025-07-30,611,190875
KROGER-1054,2025-07-31,511,191386
KROGER-1054,2025-08-01,584,191970
KROGER-1054,2025-08-02,658,192628
KROGER-1054,2025-08-03,573,193201
KROGER-1054,2025-08-04,464,193665
KROGER-1054,2025-08-05,573,194238
KROGER-1054,2025-08-06,539,194777
KROGER-1054,2025-08-07,585,195362
KROGER-1054,2025-08-08,528,195890
KROGER-1054,2025-08-09,685,196575
KROGER-1054,2025-08-10,580,197155
KROGER-1054,2025-08-11,583,197738
KROGER-1054,2025-08-12,504,198242
KROGER-1054,2025-08-13,496,198738
KROGER-1054,2025-08-14,491,199229
KROGER-1054,2025-08-15,491,199720
KROGER-1054,2025-08-16,607,200327
KROGER-1054,2025-08-17,548,200875
KROGER-1054,2025-08-18,492,201367
KROGER-1054,2025-08-19,517,201884
KROGER-1054,2025-08-20,579,202463
KROGER-1054,2025-08-21,578,203041
KROGER-1054,2025-08-22,592,203633
KROGER-1054,2025-08-23,563,204196
KROGER-1054,2025-08-24,668,204864
KROGER-1054,2025-08-25,596,205460
KROGER-1054,2025-08-26,497,205957
KROGER-1054,2025-08-27,584,206541
KROGER-1054,2025-08-28,549,207090
KROGER-1054,2025-08-29,541,207631
KROGER-1054,2025-08-30,576,208207
KROGER-1054,2025-08-31,545,208752
KROGER-1055,2024-09-01,595,595
KROGER-1055,2024-09-02,500,1095
KROGER-1055,2024-09-03,500,1595
KROGER-1055,2024-09-04,556,2151
KROGER-1055,2024-09-05,615,2766
KROGER-1055,2024-09-06,503,3269
KROGER-1055,2024-09-07,495,3764
KROGER-1055,2024-09-08,600,4364
KROGER-1055,2024-09-09,532,4896
KROGER-1055,2024-09-10,545,5441
KROGER-1055,2024-09-11,525,5966
KROGER-1055,2024-09-12,549,6515
KROGER-1055,2024-09-13,539,7054
KROGER-1055,2024-09-14,527,7581
KROGER-1055,2024-09-15,581,8162
KROGER-1055,2024-09-16,545,8707
KROGER-1055,2024-09-17,508,9215
KROGER-1055,2024-09-18,517,9732
KROGER-1055,2024-09-19,491,10223
KROGER-1055,2024-09-20,543,10766
KROGER-1055,2024-09-21,571,11337
KROGER-1055,2024-09-22,548,11885
KROGER-1055,2024-09-23,476,12361
KROGER-1055,2024-09-24,439,12800
KROGER-1055,2024-09-25,514,13314
KROGER-1055,2024-09-26,534,13848
KROGER-1055,2024-09-27,551,14399
KROGER-1055,2024-09-28,600,14999
KROGER-1055,2024-09-29,534,15533
KROGER-1055,2024-09-30,458,15991
KROGER-1055,2024-10-01,502,16493
KROGER-1055,2024-10-02,616,17109
KROGER-1055,2024-10-03,593,17702
KROGER-1055,2024-10-04,542,18244
KROGER-1055,2024-10-05,531,18775
KROGER-1055,2024-10-06,546,19321
KROGER-1055,2024-10-07,596,19917
KROGER-1055,2024-10-08,533,20450
KROGER-1055,2024-10-09,508,20958
KROGER-1055,2024-10-10,580,21538
KROGER-1055,2024-10-11,442,21980
KROGER-1055,2024-10-12,506,22486
KROGER-1055,2024-10-13,515,23001
KROGER-1055,2024-10-14,566,23567
KROGER-1055,2024-10-15,500,24067
KROGER-1055,2024-10-16,450,24517
KROGER-1055,2024-10-17,495,25012
KROGER-1055,2024-10-18,504,25516
KROGER-1055,2024-10-19,547,26063
KROGER-1055,2024-10-20,556,26619
KROGER-1055,2024-10-21,565,27184
KROGER-1055,2024-10-22,511,27695
KROGER-1055,2024-10-23,500,28195
KROGER-1055,2024-10-24,526,28721
KROGER-1055,2024-10-25,534,29255
KROGER-1055,2024-10-26,524,29779
KROGER-1055,2024-10-27,475,30254
KROGER-1055,2024-10-28,503,30757
KROGER-1055,2024-10-29,558,31315
KROGER-1055,2024-10-30,521,31836
KROGER-1055,2024-10-31,576,32412
KROGER-1055,2024-11-01,654,33066
KROGER-1055,2024-11-02,632,33698
KROGER-1055,2024-11-03,738,34436
KROGER-1055,2024-11-04,585,35021
KROGER-1055,2024-11-05,545,35566
KROGER-1055,2024-11-06,646,36212
KROGER-1055,2024-11-07,589,36801
KROGER-1055,2024-11-08,626,37427
KROGER-1055,2024-11-09,604,38031
KROGER-1055,2024-11-10,661,38692
KROGER-1055,2024-11-11,653,39345
KROGER-1055,2024-11-12,661,40006
KROGER-1055,2024-11-13,572,40578
KROGER-1055,2024-11-14,561,41139
KROGER-1055,2024-11-15,649,41788
KROGER-1055,2024-11-16,640,42428
KROGER-1055,2024-11-17,631,43059
KROGER-1055,2024-11-18,623,43682
KROGER-1055,2024-11-19,620,44302
KROGER-1055,2024-11-20,648,44950
KROGER-1055,2024-11-21,653,45603
KROGER-1055,2024-11-22,678,46281
KROGER-1055,2024-11-23,647,46928
KROGER-1055,2024-11-24,713,47641
KROGER-1055,2024-11-25,658,48299
KROGER-1055,2024-11-26,673,48972
KROGER-1055,2024-11-27,573,49545
KROGER-1055,2024-11-28,624,50169
KROGER-1055,2024-11-29,724,50893
KROGER-1055,2024-11-30,588,51481
KROGER-1055,2024-12-01,755,52236
KROGER-1055,2024-12-02,717,52953
KROGER-1055,2024-12-03,666,53619
KROGER-1055,2024-12-04,561,54180
KROGER-1055,2024-12-05,618,54798
KROGER-1055,2024-12-06,669,55467
KROGER-1055,2024-12-07,590,56057
KROGER-1055,2024-12-08,696,56753
KROGER-1055,2024-12-09,634,57387
KROGER-1055,2024-12-10,600,57987
KROGER-1055,2024-12-11,573,58560
KROGER-1055,2024-12-12,702,59262
KROGER-1055,2024-12-13,668,59930
KROGER-1055,2024-12-14,652,60582
KROGER-1055,2024-12-15,662,61244
KROGER-1055,2024-12-16,615,61859
KROGER-1055,2024-12-17,538,62397
KROGER-1055,2024-12-18,694,63091
KROGER-1055,2024-12-19,640,63731
KROGER-1055,2024-12-20,677,64408
KROGER-1055,2024-12-21,636,65044
KROGER-1055,2024-12-22,665,65709
KROGER-1055,2024-12-23,645,66354
KROGER-1055,2024-12-24,681,67035
KROGER-1055,2024-12-25,719,67754
KROGER-1055,2024-12-26,611,68365
KROGER-1055,2024-12-27,611,68976
KROGER-1055,2024-12-28,647,69623
KROGER-1055,2024-12-29,629,70252
KROGER-1055,2024-12-30,762,71014
KROGER-1055,2024-12-31,544,71558
KROGER-1055,2025-01-01,637,72195
KROGER-1055,2025-01-02,551,72746
KROGER-1055,2025-01-03,521,73267
KROGER-1055,2025-01-04,513,73780
KROGER-1055,2025-01-05,548,74328
KROGER-1055,2025-01-06,500,74828
KROGER-1055,2025-01-07,582,75410
KROGER-1055,2025-01-08,550,75960
KROGER-1055,2025-01-09,594,76554
KROGER-1055,2025-01-10,512,77066
KROGER-1055,2025-01-11,556,77622
KROGER-1055,2025-01-12,546,78168
KROGER-1055,2025-01-13,508,78676
KROGER-1055,2025-01-14,481,79157
KROGER-1055,2025-01-15,554,79711
KROGER-1055,2025-01-16,538,80249
KROGER-1055,2025-01-17,522,80771
KROGER-1055,2025-01-18,572,81343
KROGER-1055,2025-01-19,532,81875
KROGER-1055,2025-01-20,525,82400
KROGER-1055,2025-01-21,560,82960
KROGER-1055,2025-01-22,566,83526
KROGER-1055,2025-01-23,588,84114
KROGER-1055,2025-01-24,477,84591
KROGER-1055,2025-01-25,508,85099
KROGER-1055,2025-01-26,499,85598
KROGER-1055,2025-01-27,497,86095
KROGER-1055,2025-01-28,510,86605
KROGER-1055,2025-01-29,542,87147
KROGER-1055,2025-01-30,573,87720
KROGER-1055,2025-01-31,507,88227
KROGER-1055,2025-02-01,575,88802
KROGER-1055,2025-02-02,607,89409
KROGER-1055,2025-02-03,505,89914
KROGER-1055,2025-02-04,512,90426
KROGER-1055,2025-02-05,527,90953
KROGER-1055,2025-02-06,454,91407
KROGER-1055,2025-02-07,545,91952
KROGER-1055,2025-02-08,497,92449
KROGER-1055,2025-02-09,585,93034
KROGER-1055,2025-02-10,506,93540
KROGER-1055,2025-02-11,503,94043
KROGER-1055,2025-02-12,483,94526
KROGER-1055,2025-02-13,547,95073
KROGER-1055,2025-02-14,546,95619
KROGER-1055,2025-02-15,530,96149
KROGER-1055,2025-02-16,629,96778
KROGER-1055,2025-02-17,525,97303
KROGER-1055,2025-02-18,523,97826
KROGER-1055,2025-02-19,526,98352
KROGER-1055,2025-02-20,495,98847
KROGER-1055,2025-02-21,482,99329
KROGER-1055,2025-02-22,534,99863
KROGER-1055,2025-02-23,578,100441
KROGER-1055,2025-02-24,446,100887
KROGER-1055,2025-02-25,461,101348
KROGER-1055,2025-02-26,498,101846
KROGER-1055,2025-02-27,449,102295
KROGER-1055,2025-02-28,465,102760
KROGER-1055,2025-03-01,586,103346
KROGER-1055,2025-03-02,531,103877
KROGER-1055,2025-03-03,488,104365
KROGER-1055,2025-03-04,530,104895
KROGER-1055,2025-03-05,529,105424
KROGER-1055,2025-03-06,573,105997
KROGER-1055,2025-03-07,449,106446
KROGER-1055,2025-03-08,509,106955
KROGER-1055,2025-03-09,524,107479
KROGER-1055,2025-03-10,540,108019
KROGER-1055,2025-03-11,645,108664
KROGER-1055,2025-03-12,549,109213
KROGER-1055,2025-03-13,513,109726
KROGER-1055,2025-03-14,473,110199
KROGER-1055,2025-03-15,491,110690
KROGER-1055,2025-03-16,590,111280
KROGER-1055,2025-03-17,491,111771
KROGER-1055,2025-03-18,509,112280
KROGER-1055,2025-03-19,594,112874
KROGER-1055,2025-03-20,452,113326
KROGER-1055,2025-03-21,535,113861
KROGER-1055,2025-03-22,510,114371
KROGER-1055,2025-03-23,622,114993
KROGER-1055,2025-03-24,485,115478
KROGER-1055,2025-03-25,552,116030
KROGER-1055,2025-03-26,448,116478
KROGER-1055,2025-03-27,589,117067
KROGER-1055,2025-03-28,563,117630
KROGER-1055,2025-03-29,526,118156
KROGER-1055,2025-03-30,568,118724
KROGER-1055,2025-03-31,564,119288
KROGER-1055,2025-04-01,530,119818
KROGER-1055,2025-04-02,508,120326
KROGER-1055,2025-04-03,520,120846
KROGER-1055,2025-04-04,529,121375
KROGER-1055,2025-04-05,553,121928
KROGER-1055,2025-04-06,569,122497
KROGER-1055,2025-04-07,481,122978
KROGER-1055,2025-04-08,497,123475
KROGER-1055,2025-04-09,508,123983
KROGER-1055,2025-04-10,544,124527
KROGER-1055,2025-04-11,460,124987
KROGER-1055,2025-04-12,557,125544
KROGER-1055,2025-04-13,585,126129
KROGER-1055,2025-04-14,526,126655
KROGER-1055,2025-04-15,527,127182
KROGER-1055,2025-04-16,511,127693
KROGER-1055,2025-04-17,527,128220
KROGER-1055,2025-04-18,505,128725
KROGER-1055,2025-04-19,543,129268
KROGER-1055,2025-04-20,531,129799
KROGER-1055,2025-04-21,516,130315
KROGER-1055,2025-04-22,511,130826
KROGER-1055,2025-04-23,474,131300
KROGER-1055,2025-04-24,461,131761
KROGER-1055,2025-04-25,527,132288
KROGER-1055,2025-04-26,577,132865
KROGER-1055,2025-04-27,619,133484
KROGER-1055,2025-04-28,570,134054
KROGER-1055,2025-04-29,562,134616
KROGER-1055,2025-04-30,534,135150
KROGER-1055,2025-05-01,529,135679
KROGER-1055,2025-05-02,491,136170
KROGER-1055,2025-05-03,510,136680
KROGER-1055,2025-05-04,559,137239
KROGER-1055,2025-05-05,489,137728
KROGER-1055,2025-05-06,520,138248
KROGER-1055,2025-05-07,419,138667
KROGER-1055,2025-05-08,544,139211
KROGER-1055,2025-05-09,481,139692
KROGER-1055,2025-05-10,487,140179
KROGER-1055,2025-05-11,582,140761
KROGER-1055,2025-05-12,564,141325
KROGER-1055,2025-05-13,520,141845
KROGER-1055,2025-05-14,494,142339
KROGER-1055,2025-05-15,554,142893
KROGER-1055,2025-05-16,492,143385
KROGER-1055,2025-05-17,543,143928
KROGER-1055,2025-05-18,610,144538
KROGER-1055,2025-05-19,540,145078
KROGER-1055,2025-05-20,522,145600
KROGER-1055,2025-05-21,512,146112
KROGER-1055,2025-05-22,526,146638
KROGER-1055,2025-05-23,535,147173
KROGER-1055,2025-05-24,501,147674
KROGER-1055,2025-05-25,603,148277
KROGER-1055,2025-05-26,505,148782
KROGER-1055,2025-05-27,515,149297
KROGER-1055,2025-05-28,558,149855
KROGER-1055,2025-05-29,518,150373
KROGER-1055,2025-05-30,561,150934
